datetime,open,high,low,close,vol,volCcy,volCcyQuote,confirm
2022-11-25 16:00:00,0.31498,0.32285,0.31201,0.31642,13554633.1462,4308221.04742771,4308221.04742771,1
2022-11-24 16:00:00,0.3149,0.31732,0.3074,0.31494,18716234.4461,5856123.96029277,5856123.96029277,1
2022-11-23 16:00:00,0.31294,0.32138,0.31096,0.31488,16998021.2093,5376864.5404206,5376864.5404206,1
2022-11-22 16:00:00,0.31521,0.31957,0.30835,0.31288,23674022.658,7445546.41962782,7445546.41962782,1
2022-11-21 16:00:00,0.30999,0.31674,0.29518,0.31524,28889795.6671,8808266.50774938,8808266.50774938,1
2022-11-20 16:00:00,0.31921,0.32031,0.30105,0.31,24657854.5182,7625540.15596741,7625540.15596741,1
2022-11-19 16:00:00,0.32572,0.33215,0.317,0.31923,13288371.1987,4319637.24329686,4319637.24329686,1
2022-11-18 16:00:00,0.32646,0.32729,0.3208,0.32568,11669500.898,3782719.19659235,3782719.19659235,1
2022-11-17 16:00:00,0.32178,0.33243,0.32131,0.32638,15561562.4132,5104576.50396118,5104576.50396118,1
2022-11-16 16:00:00,0.3266,0.33439,0.31861,0.32186,16905761.9131,5529969.96609646,5529969.96609646,1
2022-11-15 16:00:00,0.34275,0.34443,0.324,0.3266,17290233.4015,5814666.51111375,5814666.51111375,1
2022-11-14 16:00:00,0.33056,0.34486,0.32148,0.34264,17519331.4246,5832801.65804915,5832801.65804915,1
2022-11-13 16:00:00,0.33667,0.34184,0.31425,0.3306,32496946.5724,10668120.01004241,10668120.01004241,1
2022-11-12 16:00:00,0.34501,0.34664,0.32673,0.33668,21331588.9844,7211228.6493194,7211228.6493194,1
2022-11-11 16:00:00,0.34899,0.35675,0.33616,0.34494,27688869.9173,9591331.39902749,9591331.39902749,1
2022-11-10 16:00:00,0.37178,0.3774,0.34182,0.34895,33568155.563,12187445.33491708,12187445.33491708,1
2022-11-09 16:00:00,0.35293,0.37955,0.31001,0.37181,71566927.067,24552386.27148741,24552386.27148741,1
2022-11-08 16:00:00,0.39807,0.4154,0.34293,0.35297,98889204.1353,36503425.66106409,36503425.66106409,1
2022-11-07 16:00:00,0.40976,0.41613,0.37206,0.39805,53523472.5609,20978412.14950362,20978412.14950362,1
2022-11-06 16:00:00,0.42405,0.42677,0.39736,0.40976,34517385.2214,14130167.22148708,14130167.22148708,1
2022-11-05 16:00:00,0.42868,0.43773,0.41732,0.42409,26829947.447,11425434.10472439,11425434.10472439,1
2022-11-04 16:00:00,0.40963,0.43542,0.4059,0.4287,48876238.8969,20718732.65848849,20718732.65848849,1
2022-11-03 16:00:00,0.39344,0.42161,0.388,0.40973,62237526.8894,25272512.18872801,25272512.18872801,1
2022-11-02 16:00:00,0.3937,0.40934,0.38,0.39348,55924421.6852,22003997.69032907,22003997.69032907,1
2022-11-01 16:00:00,0.40319,0.40448,0.38686,0.39375,35932857.2618,14268232.93976305,14268232.93976305,1
2022-10-31 16:00:00,0.405,0.41562,0.40056,0.4032,33687993.2629,13722298.48535281,13722298.48535281,1
2022-10-30 16:00:00,0.4029,0.41631,0.39752,0.40498,42897797.0629,17397340.10780863,17397340.10780863,1
2022-10-29 16:00:00,0.40855,0.44,0.40168,0.40292,58531247.5359,24516462.55197575,24516462.55197575,1
2022-10-28 16:00:00,0.39667,0.41311,0.39652,0.40854,46204385.5858,18756858.53367905,18756858.53367905,1
2022-10-27 16:00:00,0.39906,0.40351,0.37793,0.39667,43384100.015,16866823.87904913,16866823.87904913,1
2022-10-26 16:00:00,0.40725,0.4194,0.39831,0.39908,51921077.4408,21069979.777618,21069979.777618,1
2022-10-25 16:00:00,0.37346,0.41819,0.37346,0.40725,150347581.2532,60650279.50876803,60650279.50876803,1
2022-10-24 16:00:00,0.3579,0.376,0.3565,0.37345,29258465.6605,10630786.24641532,10630786.24641532,1
2022-10-23 16:00:00,0.35126,0.36503,0.34934,0.35793,30717831.7946,11018617.48936287,11018617.48936287,1
2022-10-22 16:00:00,0.35004,0.35675,0.34595,0.35129,23957061.8846,8412448.05940779,8412448.05940779,1
2022-10-21 16:00:00,0.34322,0.35383,0.34059,0.35006,30070261.1763,10456440.98902464,10456440.98902464,1
2022-10-20 16:00:00,0.35274,0.35275,0.32975,0.3432,50978367.6033,17298630.81663556,17298630.81663556,1
2022-10-19 16:00:00,0.35791,0.35917,0.34683,0.35274,30975872.5945,10932907.47230142,10932907.47230142,1
2022-10-18 16:00:00,0.36488,0.36633,0.35257,0.35793,38575399.1356,13836930.83746891,13836930.83746891,1
2022-10-17 16:00:00,0.37245,0.37432,0.36273,0.36491,32760613.0481,12090463.23910657,12090463.23910657,1
2022-10-16 16:00:00,0.36611,0.37588,0.36423,0.37245,24650876.0331,9117715.49622437,9117715.49622437,1
2022-10-15 16:00:00,0.36665,0.36964,0.3612,0.36621,19463710.1589,7124245.76247888,7124245.76247888,1
2022-10-14 16:00:00,0.37233,0.37297,0.36069,0.36666,30009521.0401,11007047.9742796,11007047.9742796,1
2022-10-13 16:00:00,0.37602,0.389,0.37125,0.37237,58319001.647,22121788.42812209,22121788.42812209,1
2022-10-12 16:00:00,0.39177,0.39207,0.34862,0.37596,83208320.7379,30726260.03534992,30726260.03534992,1
2022-10-11 16:00:00,0.39923,0.40154,0.38819,0.39178,30335132.3874,11936000.70670294,11936000.70670294,1
2022-10-10 16:00:00,0.41582,0.4163,0.38328,0.39924,53369233.589,21287705.56607728,21287705.56607728,1
2022-10-09 16:00:00,0.42368,0.42695,0.41194,0.41586,24357667.8063,10216991.34639934,10216991.34639934,1
