datetime,open,high,low,close,vol,volCcy,volCcyQuote,confirm,symbol
2023-10-05 16:00:00,1618.22,1649.77,1607.12,1642.67,68503.566341,111242722.23919758,111242722.23919758,1,ETH/USDT
2023-10-04 16:00:00,1632.81,1655.21,1605.8,1618.4,58931.9788,96393192.97031528,96393192.97031528,1,ETH/USDT
2023-10-03 16:00:00,1648.38,1659.87,1618,1632.8,55032.802192,90276315.33198759,90276315.33198759,1,ETH/USDT
2023-10-02 16:00:00,1692.01,1693.87,1632.8,1648.38,94940.473995,157554628.32784153,157554628.32784153,1,ETH/USDT
2023-10-01 16:00:00,1683.72,1785,1668.13,1692.26,133794.265336,230551364.90381503,230551364.90381503,1,ETH/USDT
2023-09-30 16:00:00,1683.34,1692.59,1663.88,1683.72,39074.809348,65620318.42804458,65620318.42804458,1,ETH/USDT
2023-09-29 16:00:00,1672.34,1694.42,1656.82,1683.34,41397.491984,69346612.52765146,69346612.52765146,1,ETH/USDT
2023-09-28 16:00:00,1652.39,1688,1642.8,1672.34,152729.763469,254446026.44264684,254446026.44264684,1,ETH/USDT
2023-09-27 16:00:00,1601.7,1654.59,1583.19,1652.49,108901.532488,176444333.85794585,176444333.85794585,1,ETH/USDT
2023-09-26 16:00:00,1583.03,1634.37,1581.94,1601.3,83661.057285,134364241.83720578,134364241.83720578,1,ETH/USDT
2023-09-25 16:00:00,1584.51,1599.29,1580.23,1583.15,42034.023034,66835184.64234822,66835184.64234822,1,ETH/USDT
2023-09-24 16:00:00,1590.81,1601.4,1562.98,1584.43,69189.822502,109253070.88551454,109253070.88551454,1,ETH/USDT
2023-09-23 16:00:00,1590.64,1596.46,1588.61,1590.81,16301.700761,25970334.59567021,25970334.59567021,1,ETH/USDT
2023-09-22 16:00:00,1593.49,1599.55,1586.83,1590.64,18610.627803,29648722.91462631,29648722.91462631,1,ETH/USDT
2023-09-21 16:00:00,1583.78,1602.68,1576.58,1593.48,36218.212519,57655607.95632557,57655607.95632557,1,ETH/USDT
2023-09-20 16:00:00,1629.06,1640.47,1567.44,1583.82,126725.169329,203539355.06032123,203539355.06032123,1,ETH/USDT
2023-09-19 16:00:00,1656.83,1659.54,1618,1629.07,60814.651597,99444915.90057889,99444915.90057889,1,ETH/USDT
2023-09-18 16:00:00,1655.4,1661.04,1626.58,1656.82,64058.303539,105327247.76418478,105327247.76418478,1,ETH/USDT
2023-09-17 16:00:00,1629.51,1669,1601.65,1655.4,92142.536232,150717404.32770734,150717404.32770734,1,ETH/USDT
2023-09-16 16:00:00,1634.47,1639.32,1619.57,1629.51,30245.717774,49290141.26949602,49290141.26949602,1,ETH/USDT
2023-09-15 16:00:00,1619.41,1654.2,1617.52,1634.47,50872.124566,83301139.20812923,83301139.20812923,1,ETH/USDT
2023-09-14 16:00:00,1634.74,1644.47,1611.21,1619.4,51767.048189,84245848.58412702,84245848.58412702,1,ETH/USDT
2023-09-13 16:00:00,1608.4,1644.18,1595.72,1634.52,72404.527812,117450760.31645398,117450760.31645398,1,ETH/USDT
2023-09-12 16:00:00,1603.83,1622.75,1581.58,1608.4,88241.858029,141085241.3251143,141085241.3251143,1,ETH/USDT
2023-09-11 16:00:00,1562.51,1626.51,1531,1603.82,134966.923668,212996992.21680241,212996992.21680241,1,ETH/USDT
2023-09-10 16:00:00,1619.71,1628.26,1548.54,1562.59,157345.677522,250106300.58714639,250106300.58714639,1,ETH/USDT
2023-09-09 16:00:00,1635.28,1637.54,1610,1619.71,30218.179545,49078394.32727646,49078394.32727646,1,ETH/USDT
2023-09-08 16:00:00,1628.6,1639,1624.71,1635.28,21995.336372,35924363.27651104,35924363.27651104,1,ETH/USDT
2023-09-07 16:00:00,1630.7,1660.55,1616.58,1628.6,92358.213459,151695490.85183255,151695490.85183255,1,ETH/USDT
2023-09-06 16:00:00,1623.37,1672.19,1608.75,1630.71,99066.911414,162146706.65787286,162146706.65787286,1,ETH/USDT
2023-09-05 16:00:00,1636.77,1643.21,1619.37,1623.36,37144.664302,60577644.76027236,60577644.76027236,1,ETH/USDT
2023-09-04 16:00:00,1626.2,1648.11,1609.92,1636.77,58746.517644,95655076.8458119,95655076.8458119,1,ETH/USDT
2023-09-03 16:00:00,1633.09,1648.45,1618.68,1626.05,45591.097153,74471091.58645883,74471091.58645883,1,ETH/USDT
2023-09-02 16:00:00,1639.02,1641.01,1628.55,1633.09,28655.426574,46849583.364774,46849583.364774,1,ETH/USDT
2023-09-01 16:00:00,1634.84,1645.21,1602.07,1639.02,64631.546344,104974124.6694517,104974124.6694517,1,ETH/USDT
2023-08-31 16:00:00,1689.13,1689.13,1621.24,1634.84,113205.199629,186682931.82529552,186682931.82529552,1,ETH/USDT
2023-08-30 16:00:00,1703.77,1729.64,1677.1,1689.12,70756.633749,120575118.05116651,120575118.05116651,1,ETH/USDT
2023-08-29 16:00:00,1715.81,1746.68,1694.83,1703.77,92578.350082,159577423.74889991,159577423.74889991,1,ETH/USDT
2023-08-28 16:00:00,1648.58,1736.66,1638.42,1715.81,149158.975067,251687173.35985104,251687173.35985104,1,ETH/USDT
2023-08-27 16:00:00,1655.52,1664.32,1618.91,1648.5,61349.881349,100803320.02503214,100803320.02503214,1,ETH/USDT
2023-08-26 16:00:00,1651.66,1660,1644.27,1655.52,15002.040852,24770316.2624324,24770316.2624324,1,ETH/USDT
2023-08-25 16:00:00,1646.27,1655.74,1635.62,1651.66,23846.681436,39326236.8847398,39326236.8847398,1,ETH/USDT
2023-08-24 16:00:00,1643.39,1677.98,1635,1646.7,84133.508498,139157624.27666255,139157624.27666255,1,ETH/USDT
2023-08-23 16:00:00,1657.39,1703,1642.16,1643.39,85114.309092,142597755.24864527,142597755.24864527,1,ETH/USDT
2023-08-22 16:00:00,1650.03,1659.99,1576.69,1657.39,159398.611539,259417320.26006765,259417320.26006765,1,ETH/USDT
2023-08-21 16:00:00,1657.85,1677.06,1645.68,1650.17,36279.59747,60319006.44046527,60319006.44046527,1,ETH/USDT
2023-08-20 16:00:00,1671.24,1694.56,1648.76,1657.88,55221.221067,92374115.73221247,92374115.73221247,1,ETH/USDT
2023-08-19 16:00:00,1683.46,1697.97,1662.2,1671.24,99157.753099,166506887.96449542,166506887.96449542,1,ETH/USDT
2023-08-18 16:00:00,1660.61,1684.52,1638.26,1683.62,92829.595077,154258386.94295059,154258386.94295059,1,ETH/USDT
2023-08-17 16:00:00,1739.58,1748.88,1470.53,1660.6,392902.921863,650940549.72312978,650940549.72312978,1,ETH/USDT
2023-08-16 16:00:00,1820.63,1829.06,1718.16,1739.66,151006.397514,268825777.86156297,268825777.86156297,1,ETH/USDT
2023-08-15 16:00:00,1840.77,1842.51,1813.24,1820.79,63192.507637,115397875.79140111,115397875.79140111,1,ETH/USDT
2023-08-14 16:00:00,1853.57,1855.76,1838.04,1840.77,25862.769127,47690298.43263679,47690298.43263679,1,ETH/USDT
2023-08-13 16:00:00,1848.24,1861.85,1835,1853.56,45056.127814,83250537.76971234,83250537.76971234,1,ETH/USDT
2023-08-12 16:00:00,1850.95,1852.86,1846.39,1848.24,11743.938236,21721116.7689325,21721116.7689325,1,ETH/USDT
2023-08-11 16:00:00,1845.9,1853.75,1838.43,1850.95,20664.094788,38180835.94824089,38180835.94824089,1,ETH/USDT
2023-08-10 16:00:00,1853.8,1857.68,1843.31,1845.9,27254.800957,50424821.80582984,50424821.80582984,1,ETH/USDT
2023-08-09 16:00:00,1853.24,1865.84,1846.27,1853.79,34306.427288,63601578.463712,63601578.463712,1,ETH/USDT
2023-08-08 16:00:00,1843.26,1876.57,1842.99,1853.24,61114.405037,113650052.52448604,113650052.52448604,1,ETH/USDT
2023-08-07 16:00:00,1818.52,1848.76,1802.3,1843.26,73305.372575,133685440.34020276,133685440.34020276,1,ETH/USDT
2023-08-06 16:00:00,1829.42,1847.17,1814.06,1818.52,43944.234363,80526651.39318712,80526651.39318712,1,ETH/USDT
2023-08-05 16:00:00,1833.8,1839,1826.15,1829.42,17246.562907,31615458.95681934,31615458.95681934,1,ETH/USDT
2023-08-04 16:00:00,1847.27,1848.6,1815.14,1833.8,35568.160932,65107796.34582919,65107796.34582919,1,ETH/USDT
2023-08-03 16:00:00,1840.53,1859.3,1828.36,1847.26,45086.935395,83018272.561945,83018272.561945,1,ETH/USDT
2023-08-02 16:00:00,1842.65,1849.82,1820,1840.53,52289.630041,95986531.50500144,95986531.50500144,1,ETH/USDT
2023-08-01 16:00:00,1834.98,1879.44,1830.15,1842.66,74501.693038,138302688.0514005,138302688.0514005,1,ETH/USDT
2023-07-31 16:00:00,1857.58,1864.55,1810,1834.9,93753.357022,171907556.91574629,171907556.91574629,1,ETH/USDT
2023-07-30 16:00:00,1876.37,1879.16,1849,1857.58,49110.067743,91554162.51104569,91554162.51104569,1,ETH/USDT
2023-07-29 16:00:00,1872.69,1886.6,1871.4,1876.37,19197.867275,36054294.77403042,36054294.77403042,1,ETH/USDT
2023-07-28 16:00:00,1875.31,1879.75,1866.34,1872.69,15729.819685,29474462.68813566,29474462.68813566,1,ETH/USDT
2023-07-27 16:00:00,1868.89,1883.76,1855.2,1875.31,39622.952083,73921465.78767839,73921465.78767839,1,ETH/USDT
2023-07-26 16:00:00,1860.74,1887.74,1855.21,1868.89,75350.38592,141116310.40019869,141116310.40019869,1,ETH/USDT
2023-07-25 16:00:00,1857.98,1867.06,1848.5,1860.73,31136.307068,57833015.46679468,57833015.46679468,1,ETH/USDT
2023-07-24 16:00:00,1843.39,1868.58,1839.1,1857.97,29230.671846,54172044.58096166,54172044.58096166,1,ETH/USDT
